close,epoch,high,low,open,volume
485.75,1783886400,486.47,484.25,485.42,1.0
484.03,1783886700,485.76,483.17,485.76,1.0
483.71,1783887000,484.32,483.12,484.04,1.0
482.94,1783887300,484.09,482.24,483.57,1.0
482.33,1783887600,483.61,482.07,483.0,1.0
483.27,1783887900,483.45,481.98,482.4,1.0
485.21,1783888200,485.21,482.79,483.28,1.0
483.09,1783888500,485.43,482.58,485.41,1.0
483.0,1783888800,483.39,481.91,483.03,1.0
481.67,1783889100,483.1,481.44,483.07,1.0
480.93,1783889400,482.88,480.67,481.61,1.0
480.03,1783889700,481.06,479.39,481.06,1.0
480.87,1783890000,481.26,479.1,480.07,1.0
481.42,1783890300,482.06,480.03,480.77,1.0
481.04,1783890600,482.06,479.16,481.46,1.0
480.76,1783890900,481.96,480.57,480.99,1.0
480.59,1783891200,481.12,479.8,480.73,1.0
481.3,1783891500,481.38,479.95,480.45,1.0
481.6,1783891800,482.23,481.05,481.37,1.0
483.69,1783892100,484.72,481.39,481.57,1.0
483.26,1783892400,485.21,483.12,483.59,1.0
486.8,1783892700,487.02,483.21,483.31,1.0
487.25,1783893000,487.31,485.09,486.8,1.0
489.39,1783893300,489.53,487.2,487.29,1.0
487.11,1783893600,489.56,486.95,489.2,1.0
491.29,1783893900,491.29,486.93,487.14,1.0
490.34,1783894200,491.72,489.92,491.13,1.0
491.91,1783894500,492.41,490.07,490.26,1.0
493.52,1783894800,493.86,491.2,492.02,1.0
491.75,1783895100,493.89,491.71,493.4,1.0
494.04,1783895400,494.04,491.44,491.84,1.0
492.08,1783895700,494.25,491.73,494.04,1.0
491.8,1783896000,493.6,490.86,492.3,1.0
494.24,1783896300,494.28,491.85,491.85,1.0
495.02,1783896600,495.02,493.66,494.13,1.0
495.53,1783896900,495.85,493.99,495.13,1.0
493.51,1783897200,495.9,493.37,495.61,1.0
494.23,1783897500,494.54,492.66,493.4,1.0
497.49,1783897800,497.49,493.84,494.19,1.0
498.2,1783898100,498.4,496.7,497.42,1.0
498.78,1783898400,499.6,497.75,497.99,1.0
499.05,1783898700,499.7,498.54,498.84,1.0
499.46,1783899000,499.61,498.02,499.08,1.0
499.12,1783899300,500.02,498.23,499.49,1.0
496.47,1783899600,499.36,496.47,499.12,1.0
498.37,1783899900,498.57,495.52,496.55,1.0
497.16,1783900200,499.44,497.05,498.64,1.0
495.58,1783900500,497.23,495.02,497.23,1.0
497.22,1783900800,498.98,495.68,495.68,1.0
498.94,1783901100,499.66,497.3,497.43,1.0
497.51,1783901400,499.21,496.96,499.21,1.0
497.28,1783901700,498.44,497.14,497.61,1.0
497.06,1783902000,498.91,496.77,497.54,1.0
498.2,1783902300,498.44,495.54,496.91,1.0
499.8,1783902600,500.1,497.97,498.19,1.0
498.93,1783902900,500.92,498.85,499.85,1.0
499.7,1783903200,500.09,498.07,499.02,1.0
501.35,1783903500,501.39,498.72,499.68,1.0
500.35,1783903800,501.55,499.7,501.18,1.0
497.82,1783904100,500.64,497.32,500.24,1.0
498.03,1783904400,499.3,497.35,497.96,1.0
496.19,1783904700,498.34,495.78,498.17,1.0
495.27,1783905000,496.95,495.04,496.2,1.0
497.15,1783905300,497.53,494.9,495.17,1.0
498.05,1783905600,498.33,496.5,497.11,1.0
498.43,1783905900,498.88,497.54,498.01,1.0
497.42,1783906200,499.24,497.14,498.22,1.0
498.63,1783906500,498.63,497.04,497.28,1.0
497.38,1783906800,498.68,497.01,498.63,1.0
496.07,1783907100,498.48,495.11,497.28,1.0
494.57,1783907400,496.21,494.5,496.16,1.0
496.38,1783907700,496.38,492.94,494.58,1.0
496.99,1783908000,497.6,495.89,496.34,1.0
496.76,1783908300,498.39,496.58,496.95,1.0
495.95,1783908600,497.06,494.52,496.93,1.0
495.55,1783908900,496.46,494.58,496.0,1.0
495.14,1783909200,496.13,494.65,495.53,1.0
496.07,1783909500,496.56,494.55,495.12,1.0
496.78,1783909800,497.46,495.68,495.99,1.0
500.11,1783910100,500.11,496.21,496.66,1.0
501.55,1783910400,502.88,499.85,500.09,1.0
500.62,1783910700,502.21,500.27,501.66,1.0
501.09,1783911000,501.83,499.74,500.67,1.0
501.14,1783911300,501.6,500.34,501.15,1.0
500.52,1783911600,501.09,499.42,501.09,1.0
499.47,1783911900,501.13,499.4,500.45,1.0
498.72,1783912200,499.94,498.01,499.47,1.0
496.36,1783912500,498.94,496.28,498.79,1.0
495.74,1783912800,496.72,495.13,496.61,1.0
494.89,1783913100,495.92,494.06,495.61,1.0
497.88,1783913400,498.33,494.52,494.87,1.0
497.12,1783913700,498.46,496.92,497.84,1.0
494.77,1783914000,496.93,494.14,496.93,1.0
494.86,1783914300,495.47,494.11,495.05,1.0
494.16,1783914600,495.16,493.59,494.89,1.0
494.53,1783914900,494.83,492.61,494.2,1.0
496.25,1783915200,496.38,493.96,494.57,1.0
497.64,1783915500,498.28,496.38,496.48,1.0
494.02,1783915800,497.7,494.02,497.38,1.0
494.06,1783916100,494.74,492.62,494.08,1.0
493.52,1783916400,494.22,493.09,493.88,1.0
492.14,1783916700,493.48,491.23,493.35,1.0
490.96,1783917000,492.71,490.86,492.19,1.0
