close,epoch,high,low,open,volume
371.55,1783280700,371.63,367.78,367.79,1.0
370.44,1783281600,372.01,370.06,371.48,1.0
370.25,1783282500,371.03,369.0,370.43,1.0
368.71,1783283400,370.6,367.7,370.42,1.0
368.12,1783284300,369.74,367.32,368.81,1.0
371.24,1783285200,371.81,368.23,368.23,1.0
371.18,1783286100,372.53,370.47,371.2,1.0
372.14,1783287000,373.0,370.14,371.3,1.0
369.86,1783287900,372.38,369.11,372.06,1.0
367.53,1783288800,370.25,367.52,369.78,1.0
366.35,1783289700,367.44,365.05,367.44,1.0
364.88,1783290600,367.09,364.44,366.16,1.0
363.2,1783291500,366.6,362.15,364.89,1.0
362.86,1783292400,364.15,361.94,363.33,1.0
361.94,1783293300,363.4,361.08,362.81,1.0
365.34,1783294200,365.62,361.71,362.02,1.0
368.98,1783295100,369.03,364.95,365.36,1.0
368.9,1783296000,369.69,367.35,368.91,1.0
367.95,1783296900,370.64,366.26,368.85,1.0
368.2,1783297800,370.11,367.83,368.05,1.0
371.5,1783298700,372.3,368.0,368.29,1.0
372.06,1783299600,373.3,371.09,371.53,1.0
370.2,1783300500,372.74,369.17,372.07,1.0
372.13,1783301400,374.07,369.67,370.26,1.0
371.36,1783302300,372.11,370.25,372.05,1.0
370.33,1783303200,371.5,369.58,371.36,1.0
371.73,1783304100,372.02,369.42,370.43,1.0
372.74,1783305000,372.99,371.05,371.62,1.0
375.98,1783305900,375.98,372.62,372.77,1.0
374.8,1783306800,376.09,373.45,375.97,1.0
375.24,1783307700,375.69,372.82,374.82,1.0
378.79,1783308600,379.43,373.97,375.19,1.0
382.63,1783309500,383.19,378.16,378.86,1.0
386.08,1783310400,386.59,382.52,382.65,1.0
387.13,1783311300,388.2,385.27,385.97,1.0
386.11,1783312200,387.85,383.74,387.16,1.0
386.69,1783313100,387.45,385.51,386.06,1.0
387.5,1783314000,390.0,386.37,386.86,1.0
385.8,1783314900,388.27,384.97,387.23,1.0
383.46,1783315800,386.0,382.81,385.81,1.0
382.13,1783316700,384.59,380.99,383.58,1.0
382.95,1783317600,383.25,381.52,382.23,1.0
386.9,1783318500,387.13,382.44,382.96,1.0
388.14,1783319400,388.69,386.13,387.0,1.0
387.15,1783320300,388.69,386.76,388.07,1.0
387.5,1783321200,388.19,384.35,387.06,1.0
388.25,1783322100,389.39,386.85,387.45,1.0
385.0,1783323000,388.58,385.0,388.2,1.0
380.91,1783323900,385.25,380.65,384.96,1.0
382.0,1783324800,382.21,380.23,380.96,1.0
382.42,1783325700,383.83,381.81,381.94,1.0
384.97,1783326600,385.9,381.68,382.33,1.0
384.93,1783327500,386.78,383.34,385.13,1.0
385.15,1783328400,385.85,383.21,384.88,1.0
387.34,1783329300,388.3,383.85,385.12,1.0
387.9,1783330200,388.23,386.03,387.32,1.0
386.33,1783331100,389.26,385.29,387.86,1.0
387.08,1783332000,389.74,386.12,386.29,1.0
386.32,1783332900,387.55,385.35,387.1,1.0
385.29,1783333800,386.18,384.67,386.18,1.0
386.6,1783334700,388.16,385.18,385.3,1.0
386.31,1783335600,386.9,384.78,386.64,1.0
385.45,1783336500,387.41,385.14,386.27,1.0
388.61,1783337400,388.95,384.79,385.38,1.0
386.36,1783338300,389.13,386.19,388.74,1.0
388.05,1783339200,389.46,386.29,386.54,1.0
383.53,1783340100,388.51,383.53,388.1,1.0
381.36,1783341000,383.66,381.21,383.62,1.0
381.37,1783341900,382.91,379.73,381.24,1.0
383.99,1783342800,384.1,381.25,381.37,1.0
385.31,1783343700,387.64,383.76,383.95,1.0
383.44,1783344600,386.23,382.94,385.27,1.0
381.51,1783345500,384.92,380.68,383.57,1.0
381.31,1783346400,382.98,380.94,381.53,1.0
382.04,1783347300,382.64,380.68,381.15,1.0
381.22,1783348200,382.59,379.85,381.98,1.0
383.11,1783349100,383.11,380.73,381.28,1.0
386.47,1783350000,387.48,382.71,383.16,1.0
385.69,1783350900,386.94,384.38,386.37,1.0
383.45,1783351800,386.95,383.4,385.62,1.0
384.87,1783352700,384.99,382.22,383.41,1.0
387.88,1783353600,388.32,384.45,384.94,1.0
387.8,1783354500,389.87,387.69,387.79,1.0
387.62,1783355400,389.91,387.51,387.9,1.0
389.65,1783356300,390.47,387.45,387.62,1.0
389.86,1783357200,390.05,388.27,389.77,1.0
391.25,1783358100,391.97,389.26,389.79,1.0
390.49,1783359000,392.13,389.14,391.18,1.0
386.08,1783359900,391.81,385.67,390.39,1.0
390.16,1783360800,390.34,385.93,386.18,1.0
394.84,1783361700,395.17,388.78,390.16,1.0
395.44,1783362600,396.09,394.21,394.89,1.0
395.3,1783363500,396.6,394.76,395.42,1.0
393.23,1783364400,397.01,392.76,395.34,1.0
392.42,1783365300,394.01,391.64,393.19,1.0
390.62,1783366200,393.11,388.96,392.43,1.0
393.58,1783367100,394.02,389.92,390.45,1.0
395.62,1783368000,395.65,392.22,393.8,1.0
400.04,1783368900,401.37,395.41,395.79,1.0
398.24,1783369800,401.21,398.2,400.08,1.0
398.68,1783370700,400.02,396.7,398.25,1.0
395.71,1783371600,398.89,395.25,398.63,1.0
395.47,1783372500,397.81,394.88,395.64,1.0
393.61,1783373400,397.4,393.15,395.51,1.0
393.57,1783374300,393.74,391.32,393.63,1.0
394.23,1783375200,395.77,393.22,393.58,1.0
394.02,1783376100,395.52,392.48,394.23,1.0
393.54,1783377000,394.0,392.05,393.87,1.0
398.06,1783377900,398.06,393.26,393.59,1.0
394.54,1783378800,398.32,394.43,397.89,1.0
393.51,1783379700,396.01,392.57,394.41,1.0
396.65,1783380600,397.04,392.67,393.55,1.0
393.21,1783381500,398.12,393.07,396.57,1.0
393.54,1783382400,394.29,392.63,393.29,1.0
390.12,1783383300,393.49,389.68,393.49,1.0
389.39,1783384200,392.19,389.26,390.23,1.0
386.8,1783385100,389.58,385.92,389.35,1.0
383.57,1783386000,386.67,383.57,386.67,1.0
383.92,1783386900,386.13,382.51,383.6,1.0
384.22,1783387800,385.34,383.12,383.8,1.0
384.89,1783388700,386.42,383.03,384.15,1.0
386.31,1783389600,386.69,384.59,384.88,1.0
386.32,1783390500,388.4,386.27,386.33,1.0
382.6,1783391400,387.24,382.45,386.33,1.0
381.28,1783392300,383.46,379.06,382.56,1.0
379.89,1783393200,383.35,379.05,381.34,1.0
377.76,1783394100,380.56,376.85,379.94,1.0
380.27,1783395000,381.1,377.23,377.73,1.0
378.95,1783395900,380.25,377.1,380.25,1.0
379.84,1783396800,381.58,378.65,378.79,1.0
379.97,1783397700,381.85,378.69,379.76,1.0
378.12,1783398600,380.76,377.98,380.16,1.0
377.21,1783399500,378.06,374.66,378.06,1.0
379.4,1783400400,379.69,377.13,377.3,1.0
381.87,1783401300,382.35,378.37,379.48,1.0
383.64,1783402200,383.64,381.03,381.84,1.0
382.82,1783403100,384.8,381.89,383.76,1.0
385.0,1783404000,385.27,382.33,382.66,1.0
389.5,1783404900,390.02,384.49,385.04,1.0
389.3,1783405800,390.58,386.96,389.53,1.0
385.88,1783406700,389.29,385.34,389.15,1.0
390.24,1783407600,390.24,385.93,385.94,1.0
391.11,1783408500,393.14,390.25,390.26,1.0
392.96,1783409400,392.99,389.22,391.1,1.0
391.18,1783410300,393.78,391.18,392.99,1.0
391.28,1783411200,391.99,390.3,391.06,1.0
388.85,1783412100,392.48,388.85,391.29,1.0
387.66,1783413000,389.61,386.23,388.77,1.0
389.55,1783413900,389.62,387.65,387.74,1.0
391.75,1783414800,391.85,387.85,389.51,1.0
390.44,1783415700,392.07,389.84,391.85,1.0
392.43,1783416600,393.18,389.39,390.37,1.0
395.85,1783417500,395.86,391.76,392.37,1.0
394.24,1783418400,396.61,393.16,395.95,1.0
394.49,1783419300,396.97,394.07,394.43,1.0
396.0,1783420200,396.18,394.03,394.41,1.0
396.6,1783421100,398.05,395.23,395.9,1.0
398.88,1783422000,399.23,395.91,396.55,1.0
398.43,1783422900,399.32,397.57,399.04,1.0
395.93,1783423800,398.57,395.24,398.53,1.0
393.89,1783424700,396.62,393.05,396.1,1.0
395.44,1783425600,396.7,394.06,394.06,1.0
394.83,1783426500,397.49,394.83,395.45,1.0
393.52,1783427400,396.17,393.02,394.96,1.0
392.18,1783428300,394.49,391.5,393.56,1.0
392.18,1783429200,393.75,392.0,392.24,1.0
398.31,1783430100,398.79,392.0,392.1,1.0
400.8,1783431000,400.8,397.39,398.48,1.0
400.15,1783431900,402.65,399.71,400.75,1.0
404.93,1783432800,405.15,399.9,400.28,1.0
404.23,1783433700,405.57,403.29,405.0,1.0
408.07,1783434600,409.02,404.17,404.3,1.0
409.38,1783435500,410.31,407.8,408.03,1.0
412.82,1783436400,413.71,409.12,409.15,1.0
413.38,1783437300,416.33,411.83,412.85,1.0
414.76,1783438200,417.77,411.93,413.29,1.0
414.95,1783439100,416.58,414.38,414.55,1.0
414.72,1783440000,415.97,413.97,415.08,1.0
409.26,1783440900,415.4,409.14,414.71,1.0
407.77,1783441800,409.95,406.86,409.25,1.0
405.74,1783442700,409.36,405.63,407.8,1.0
402.48,1783443600,406.7,402.31,405.71,1.0
398.53,1783444500,402.73,398.12,402.62,1.0
394.38,1783445400,399.04,394.26,398.43,1.0
398.23,1783446300,398.42,394.07,394.26,1.0
395.91,1783447200,398.57,395.12,398.29,1.0
394.6,1783448100,396.29,392.48,395.92,1.0
395.04,1783449000,396.59,394.48,394.59,1.0
397.19,1783449900,397.21,393.3,395.02,1.0
396.68,1783450800,398.39,395.91,397.28,1.0
395.11,1783451700,397.54,393.97,396.64,1.0
395.67,1783452600,396.59,394.32,395.19,1.0
394.45,1783453500,397.09,393.71,395.6,1.0
401.7,1783454400,402.12,394.3,394.52,1.0
400.69,1783455300,402.2,399.48,401.66,1.0
401.71,1783456200,402.43,399.38,400.7,1.0
403.34,1783457100,404.27,401.61,401.83,1.0
397.24,1783458000,403.3,397.24,403.3,1.0
399.96,1783458900,400.65,396.91,397.19,1.0
401.07,1783459800,401.73,397.52,399.86,1.0
401.61,1783460700,401.82,398.93,401.0,1.0
400.81,1783461600,402.1,399.2,401.54,1.0
398.15,1783462500,401.29,397.72,400.8,1.0
401.42,1783463400,401.76,398.03,398.33,1.0
403.24,1783464300,404.51,401.28,401.41,1.0
404.79,1783465200,405.98,403.11,403.18,1.0
404.18,1783466100,405.77,403.87,404.79,1.0
405.55,1783467000,406.45,403.63,404.11,1.0
406.17,1783467900,406.34,404.78,405.55,1.0
406.01,1783468800,408.09,405.86,406.11,1.0
401.84,1783469700,406.05,401.51,406.01,1.0
398.08,1783470600,401.72,396.74,401.72,1.0
395.71,1783471500,398.19,395.63,398.0,1.0
396.11,1783472400,396.82,395.09,395.57,1.0
396.21,1783473300,396.21,393.56,395.91,1.0
398.44,1783474200,398.51,395.78,396.23,1.0
402.48,1783475100,403.21,398.29,398.41,1.0
405.24,1783476000,406.27,401.84,402.33,1.0
404.7,1783476900,406.02,403.05,405.36,1.0
404.63,1783477800,404.76,402.3,404.72,1.0
404.29,1783478700,405.34,403.0,404.66,1.0
403.33,1783479600,405.43,402.45,404.31,1.0
405.69,1783480500,406.7,403.35,403.35,1.0
407.16,1783481400,408.34,404.53,405.79,1.0
407.02,1783482300,409.46,406.42,407.0,1.0
409.27,1783483200,410.04,406.66,407.09,1.0
409.21,1783484100,409.67,407.91,409.36,1.0
411.39,1783485000,412.52,408.3,409.2,1.0
408.05,1783485900,411.36,407.47,411.33,1.0
407.91,1783486800,408.97,406.95,408.11,1.0
408.92,1783487700,409.7,407.6,407.98,1.0
410.43,1783488600,411.5,408.89,409.04,1.0
410.79,1783489500,412.51,409.39,410.28,1.0
413.93,1783490400,414.34,410.28,410.64,1.0
412.05,1783491300,414.18,411.65,413.95,1.0
413.96,1783492200,415.2,412.14,412.15,1.0
410.61,1783493100,414.59,409.62,413.89,1.0
415.99,1783494000,416.9,410.48,410.49,1.0
421.11,1783494900,421.74,415.61,416.09,1.0
423.66,1783495800,424.53,419.89,421.18,1.0
